17??2??2	1	81.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??2	1	82.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??2	1	82.9	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??2	1	83.5	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??2	1	84.1	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	84.6	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	85.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	86.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	87	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	87.5	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	88	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	88.6	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	89.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??3	1	89.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	90.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	91.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	92	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	92.5	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	93	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	93.5	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	94.1	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	94.6	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	95.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??4	1	96.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??2??5	1	96.7	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	97.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	97.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	98.2	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	98.7	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	99.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	100.4	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	100.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??2??5	1	101.4	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	102	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	102.5	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	103	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	103.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	104.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	104.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	105.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??0	1	105.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??0	1	106.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	106.9	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	107.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	108.1	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??1	1	108.5	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??1	1	108.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	109.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	109.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??1	1	109.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??1	1	109.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??3??1	1	109.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	109	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	108.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	108.2	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	107.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	107.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	106.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	105.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	105.2	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??2	1	104.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	104	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	103.5	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	102.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	102.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	101.1	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	100.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	100	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	99.4	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??3	1	98.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	98.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	97.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
